Time (s)	COARSE-SANDSTONE-1's OIP (m3)	COARSE-SANDSTONE-1's WIP (m3)	FAULT's OIP (m3)	FAULT's WIP (m3)	FINE-SANDSTONE-1's OIP (m3)	FINE-SANDSTONE-1's WIP (m3)	GRAINSTONE-1's OIP (m3)	GRAINSTONE-1's WIP (m3)	GRAINSTONE-2's OIP (m3)	GRAINSTONE-2's WIP (m3)	GRAINSTONE-3's OIP (m3)	GRAINSTONE-3's WIP (m3)	GRAINSTONE-4's OIP (m3)	GRAINSTONE-4's WIP (m3)	GRAINSTONE-5's OIP (m3)	GRAINSTONE-5's WIP (m3)	GRAINSTONE-6's OIP (m3)	GRAINSTONE-6's WIP (m3)	GRAINSTONE-7's OIP (m3)	GRAINSTONE-7's WIP (m3)	GRAINSTONE-8's OIP (m3)	GRAINSTONE-8's WIP (m3)	GRAINSTONE-9's OIP (m3)	GRAINSTONE-9's WIP (m3)	MARL-1's OIP (m3)	MARL-1's WIP (m3)	MARL-2's OIP (m3)	MARL-2's WIP (m3)	MARL-3's OIP (m3)	MARL-3's WIP (m3)	MARL-4's OIP (m3)	MARL-4's WIP (m3)	MARL-5's OIP (m3)	MARL-5's WIP (m3)	MARL-6's OIP (m3)	MARL-6's WIP (m3)	MARL-7's OIP (m3)	MARL-7's WIP (m3)	MARL-8's OIP (m3)	MARL-8's WIP (m3)	MEDIUM-SANDSTONE-1's OIP (m3)	MEDIUM-SANDSTONE-1's WIP (m3)	MEDIUM-SANDSTONE-2's OIP (m3)	MEDIUM-SANDSTONE-2's WIP (m3)	MEDIUM-SANDSTONE-3's OIP (m3)	MEDIUM-SANDSTONE-3's WIP (m3)	MUDSTONE-1's OIP (m3)	MUDSTONE-1's WIP (m3)	MUDSTONE-2's OIP (m3)	MUDSTONE-2's WIP (m3)	MUDSTONE-3's OIP (m3)	MUDSTONE-3's WIP (m3)	MUDSTONE-4's OIP (m3)	MUDSTONE-4's WIP (m3)	MUDSTONE-5's OIP (m3)	MUDSTONE-5's WIP (m3)	Model's OIP (m3)	Model's WIP (m3)	PACKSTONE-1's OIP (m3)	PACKSTONE-1's WIP (m3)	TOP-SEAL's OIP (m3)	TOP-SEAL's WIP (m3)	UNKNOWN-1's OIP (m3)	UNKNOWN-1's WIP (m3)	UNKNOWN-2's OIP (m3)	UNKNOWN-2's WIP (m3)	UNKNOWN-3's OIP (m3)	UNKNOWN-3's WIP (m3)	WACKSTONE-1's OIP (m3)	WACKSTONE-1's WIP (m3)	WELL-1's OIP (m3)	WELL-1's WIP (m3)	WELL-2's OIP (m3)	WELL-2's WIP (m3)	
2.3328e+007	7.79705	39.301	7.55205	67.9685	27.5851	119.592	10.9257	30.8138	32.2845	97.1229	13.2204	39.789	18.6998	47.743	20.663	68.9172	27.2416	46.0447	9.86926	60.6255	5.86288	58.7928	1.2137	16.1248	139.244	690.851	147.313	762.793	143.163	791.274	179.698	967.973	33.9276	153.052	20.4993	130.954	64.1064	429.02	1.85678	12.4261	23.7494	109.924	23.948	110.844	1.91855	8.88004	6.06499	26.6853	1.38211	10.9355	0.544394	8.52885	0.91936	7.43845	0.597745	6.04387	1472.77	7775.35	2.32719	13.1229	1.65308e-006	0.148526	256.405	1248.34	47.2029	296.57	190.94	1277.83	1.35423	10.3053	0	8.56027	2.69129	0.0149249	
2.592e+007	7.79705	39.301	7.57691	67.9436	27.5851	119.592	11.624	30.1155	33.933	95.4744	13.5902	39.4192	19.7994	46.6433	21.6856	67.8946	27.5163	45.77	9.87036	60.6243	7.27269	57.383	1.2137	16.1248	141.826	688.269	150.575	759.532	145.171	789.266	182.648	965.024	34.3871	152.592	21.9627	129.491	64.3401	428.786	1.85678	12.4261	23.7494	109.924	23.948	110.844	1.91855	8.88004	6.25432	26.496	1.40878	10.9088	0.544394	8.52885	0.91936	7.43845	0.597745	6.04387	1500.9	7747.22	2.54447	12.9056	1.67378e-006	0.148526	262.172	1242.57	49.5703	294.202	190.94	1277.83	1.39627	10.2632	0	8.56027	2.70193	0.00428576	
2.8512e+007	7.79705	39.301	7.68578	67.8347	27.5851	119.592	12.2973	29.4422	35.6546	93.7528	13.9497	39.0596	20.7454	45.6973	22.4881	67.092	27.9865	45.2998	9.96546	60.5293	9.55535	55.1003	1.2137	16.1248	144.3	685.795	153.767	756.339	147.056	787.381	185.803	961.868	34.7901	152.189	23.3811	128.072	65.5576	427.568	1.85678	12.4261	23.7494	109.924	23.948	110.844	1.91855	8.88004	6.37135	26.379	1.48489	10.8327	0.544394	8.52885	0.91936	7.43845	0.597745	6.04387	1529.02	7719.09	2.69821	12.7519	1.73461e-006	0.148526	266.393	1238.35	51.706	292.067	191.17	1277.6	1.38216	10.2773	0	8.56027	2.70661	-0.000394806	
3.1104e+007	7.79705	39.301	7.79582	67.7247	27.5851	119.592	12.9141	28.8254	37.2795	92.1279	14.3628	38.6465	21.3503	45.0925	23.0341	66.5461	28.116	45.1703	10.1032	60.3916	11.8002	52.8555	1.2137	16.1248	146.748	683.347	157.014	753.093	148.84	785.597	189.345	958.326	35.0865	151.893	24.3286	127.125	68.0891	425.037	1.85678	12.4261	23.7494	109.924	23.948	110.844	1.91855	8.88004	6.4617	26.2886	1.62885	10.6888	0.544394	8.52885	0.91936	7.43845	0.597745	6.04387	1557.15	7690.97	2.8016	12.6485	1.77206e-006	0.148526	269.965	1234.78	53.6425	290.13	192.238	1276.53	1.37134	10.2882	0	8.56027	2.70759	-0.00137826	
3.3696e+007	7.79705	39.301	7.90888	67.6116	27.5851	119.592	13.5511	28.1884	38.8978	90.5096	14.7793	38.2301	22.1616	44.2811	23.8471	65.7331	28.7223	44.564	11.0074	59.4873	13.2826	51.373	1.2137	16.1248	149.129	680.966	160.181	749.925	150.547	783.89	191.668	956.003	35.4171	151.562	24.6614	126.792	72.5162	420.61	1.85678	12.4261	23.7494	109.924	23.948	110.844	1.91855	8.88004	6.56588	26.1844	1.69289	10.6247	0.544394	8.52885	0.91936	7.43845	0.597745	6.04387	1585.29	7662.83	2.88709	12.563	1.82874e-006	0.148526	272.763	1231.98	55.1396	288.633	193.746	1275.03	1.37458	10.2849	0	8.56027	2.70826	-0.00204534	
3.6288e+007	7.79705	39.301	8.02245	67.4981	27.5851	119.592	14.1447	27.5948	40.4898	88.9176	15.2002	37.8092	22.504	43.9387	24.1459	65.4343	28.9894	44.2969	11.9633	58.5314	14.5388	50.1168	1.2137	16.1248	151.511	678.583	163.31	746.797	152.167	782.269	194.666	953.005	36.0398	150.939	25.17	126.283	76.7711	416.355	1.85678	12.4261	23.7494	109.924	23.948	110.844	1.91855	8.88004	6.61475	26.1356	1.73781	10.5798	0.544394	8.52885	0.91936	7.43845	0.597745	6.04387	1613.42	7634.7	2.91893	12.5312	1.98454e-006	0.148526	275.48	1229.27	56.2043	287.568	196.627	1272.14	1.36498	10.2945	0	8.56027	2.70926	-0.00304991	
3.888e+007	7.79705	39.301	8.22249	67.298	28.3954	118.782	14.7141	27.0254	41.816	87.5914	15.6241	37.3853	23.0688	43.3739	24.7527	64.8275	29.586	43.7003	12.5288	57.9659	16.4288	48.2268	1.2137	16.1248	153.814	676.28	166.64	743.466	153.888	780.549	196.567	951.104	36.3872	150.592	25.5905	125.863	79.1141	414.012	1.85678	12.4261	23.7494	109.924	23.948	110.844	1.91855	8.88004	6.63594	26.1144	1.77759	10.54	0.653796	8.41944	0.91936	7.43845	0.597745	6.04387	1641.59	7606.53	2.97789	12.4722	2.05969e-006	0.148526	278.203	1226.54	57.0471	286.725	201.042	1267.73	1.42302	10.2365	-0.0180091	8.57828	2.71166	-0.00544925	
4.1472e+007	7.79705	39.301	8.51796	67.0025	32.1405	115.037	15.2803	26.4592	42.7116	86.6958	16.6357	36.3736	23.2814	43.1614	25.1196	64.4605	29.9301	43.3562	12.7232	57.7715	18.4096	46.246	1.21599	16.1225	156.037	674.057	169.456	740.65	155.85	778.587	198.739	948.932	36.9582	150.021	25.7622	125.691	80.4891	412.637	1.85678	12.4261	23.7494	109.924	23.948	110.844	1.91855	8.88004	6.68739	26.0629	1.80096	10.5166	0.709342	8.3639	0.91936	7.43845	0.597745	6.04387	1670.1	7578.02	2.97768	12.4724	2.07829e-006	0.148526	281.142	1223.6	57.6771	286.095	204.854	1263.92	1.49498	10.1645	-0.00159216	8.56186	2.71203	-0.00581989	
4.4064e+007	7.79705	39.301	8.86599	66.6545	37.8426	109.335	15.821	25.9185	43.3642	86.0432	17.4251	35.5842	23.7469	42.6958	25.2111	64.369	30.3737	42.9126	13.0105	57.4843	19.1543	45.5014	1.22557	16.1129	158.269	671.826	172.187	737.919	158.03	776.406	200.879	946.792	37.4186	149.561	25.9261	125.527	81.8926	411.233	1.85678	12.4261	23.7558	109.918	23.948	110.844	1.91855	8.88004	6.70093	26.0494	1.81445	10.5032	0.746084	8.32716	0.91936	7.43845	0.597745	6.04387	1698.8	7549.32	3.02248	12.4276	2.08994e-006	0.148526	284.24	1220.5	58.229	285.544	208.318	1260.45	1.58428	10.0752	-9.80351e-005	8.56037	2.71095	-0.0047404	
4.6656e+007	7.79705	39.301	9.25058	66.2699	42.5478	104.63	16.3265	25.413	43.9148	85.4925	18.0422	34.9671	24.3199	42.1229	25.4681	64.1121	30.6855	42.6008	13.4505	57.0442	19.5784	45.0773	1.28186	16.0566	160.486	669.608	174.833	735.273	159.976	774.461	203.091	944.581	37.9222	149.057	26.1991	125.254	82.8381	410.288	1.85678	12.4261	25.7784	107.895	23.948	110.844	1.91855	8.88004	6.71349	26.0368	1.82615	10.4915	0.771261	8.30198	0.91936	7.43845	0.597745	6.04387	1727.46	7520.66	3.04258	12.4075	2.13477e-006	0.148526	287.514	1217.23	58.7665	285.006	211.372	1257.4	1.71483	9.94467	-0.000683484	8.56095	2.71046	-0.00424126	
4.9248e+007	7.79705	39.301	9.68483	65.8357	45.8819	101.296	16.7992	24.9403	44.433	84.9744	18.4327	34.5766	24.7249	41.7179	25.7017	63.8785	30.7844	42.5019	13.6824	56.8123	19.84	44.8157	1.36009	15.9784	162.667	667.427	177.379	732.727	161.923	772.514	205.658	942.013	38.2211	148.758	26.5254	124.928	83.7037	409.422	1.85678	12.4261	30.0226	103.651	23.948	110.844	1.91855	8.88004	6.73368	26.0166	1.84241	10.4752	0.792782	8.28046	0.91936	7.43845	0.597745	6.04387	1756.07	7492.05	3.08151	12.3686	2.16408e-006	0.148526	291.003	1213.74	59.2753	284.497	214.189	1254.58	1.97989	9.6796	0.000332871	8.55994	2.71096	-0.00474086	
5.184e+007	7.79705	39.301	10.1697	65.3508	49.5236	97.6539	17.2669	24.4726	45.0198	84.3876	18.6933	34.316	25.1654	41.2774	25.7427	63.8375	30.9354	42.3509	13.9058	56.5889	20.0001	44.6556	1.46938	15.8691	164.763	665.331	179.776	730.33	163.798	770.638	208.514	939.157	38.3583	148.621	26.7521	124.701	84.6718	408.454	1.85678	12.4261	34.4823	99.1915	23.948	110.844	1.91855	8.88004	6.73511	26.0152	1.86041	10.4572	0.800578	8.27266	0.91936	7.43845	0.597745	6.04387	1784.55	7463.56	3.11671	12.3334	2.18361e-006	0.148526	294.306	1210.44	59.7453	284.027	216.916	1251.86	2.32057	9.33893	-0.00300981	8.56328	2.7114	-0.00518368	
5.4432e+007	7.79705	39.301	10.6124	64.9081	53.3625	93.8149	17.7397	23.9998	45.5351	83.8723	18.9983	34.011	25.6005	40.8423	25.7511	63.8291	31.1625	42.1238	14.0579	56.4368	20.0905	44.5651	1.57982	15.7587	166.756	663.339	182.19	727.916	165.569	768.868	211.361	936.31	38.5476	148.432	26.9174	124.536	85.7181	407.408	1.85678	12.4261	39.2716	94.4022	23.948	110.844	1.91855	8.88004	6.72297	26.0273	1.87858	10.439	0.807541	8.2657	0.91936	7.43845	0.597745	6.04387	1813.13	7434.98	3.1273	12.3228	2.21072e-006	0.148526	297.5	1207.25	60.1895	283.583	219.623	1249.15	2.71606	8.94344	-0.000863077	8.56113	2.71144	-0.00522465	
5.7024e+007	7.79705	39.301	10.9878	64.5327	57.3668	89.8107	18.1596	23.5799	45.9573	83.4501	19.1585	33.8508	25.8465	40.5963	25.7487	63.8314	31.3446	41.9417	14.1716	56.3231	20.1868	44.4689	1.64826	15.6902	168.703	661.392	184.62	725.486	167.466	766.971	214.623	933.048	38.7679	148.211	27.0233	124.43	86.7586	406.367	1.85678	12.4261	43.293	90.3808	23.948	110.844	1.91855	8.88004	6.71646	26.0339	1.89823	10.4194	0.820585	8.25265	0.91936	7.43845	0.597745	6.04387	1840.81	7407.31	3.14349	12.3066	2.2262e-006	0.148526	300.672	1204.07	60.6562	283.116	222.292	1246.48	2.98842	8.67107	0.0388113	8.52146	2.71186	-0.00564664	
5.9616e+007	7.79705	39.301	11.2491	64.2714	57.7739	89.4036	18.5601	23.1794	46.5025	82.9049	19.4174	33.592	26.0919	40.3509	25.7226	63.8576	31.6359	41.6504	14.2785	56.2162	20.3285	44.3272	1.67016	15.6683	170.572	659.522	186.885	723.221	169.258	765.179	217.885	929.787	39.077	147.902	27.1167	124.337	87.8297	405.296	1.85678	12.4261	44.5787	89.0952	23.948	110.844	1.91855	8.88004	6.70423	26.0461	1.91276	10.4048	0.826606	8.24663	0.91936	7.43845	0.597745	6.04387	1861.88	7386.24	3.17975	12.2703	2.24589e-006	0.148526	303.706	1201.04	61.1932	282.579	224.919	1243.85	3.18128	8.47822	0.0787368	8.48153	2.71154	-0.00532966	
6.2208e+007	7.79705	39.301	11.4717	64.0488	57.6573	89.5202	18.9398	22.7997	46.9505	82.4569	19.6359	33.3735	26.4474	39.9953	25.614	63.9662	31.9117	41.3746	14.41	56.0848	20.5102	44.1455	1.6896	15.6489	172.375	657.719	189.093	721.013	171.053	763.384	221.229	926.442	39.4352	147.544	27.2309	124.223	89.0158	404.11	1.85678	12.4261	44.8445	88.8293	23.948	110.844	1.91855	8.88004	6.69012	26.0602	1.92732	10.3903	0.828978	8.24426	0.91936	7.43845	0.597745	6.04387	1881.49	7366.63	3.21698	12.2331	2.26252e-006	0.148526	306.638	1198.11	61.7918	281.981	227.493	1241.28	3.31313	8.34637	0.33046	8.22981	2.7116	-0.00538403	
6.48e+007	7.79705	39.301	11.7484	63.7721	58.063	89.1144	19.2878	22.4516	47.431	81.9764	19.7953	33.2141	26.8104	39.6324	25.5865	63.9937	32.3105	40.9758	14.5685	55.9263	20.7328	43.9229	1.70778	15.6307	174.125	655.969	191.172	718.934	172.956	761.481	224.046	923.625	39.8775	147.102	27.4047	124.049	90.3784	402.748	1.85678	12.4261	45.0658	88.6081	23.948	110.844	1.91855	8.88004	6.68286	26.0675	1.9464	10.3712	0.877134	8.19611	0.91936	7.43845	0.597745	6.04387	1900.74	7347.38	3.25507	12.195	2.27397e-006	0.148526	309.499	1195.25	62.3913	281.381	229.817	1238.95	3.44588	8.21362	0.0092209	8.55105	2.71175	-0.0055317	
6.7392e+007	7.79705	39.301	12.0827	63.4378	58.5749	88.6026	19.6213	22.1182	47.7776	81.6298	20.0527	32.9566	27.0264	39.4164	25.6844	63.8957	32.731	40.5553	14.7215	55.7732	21.0147	43.641	1.74473	15.5938	175.804	654.29	193.151	716.956	174.854	759.582	226.646	921.025	40.3201	146.659	27.6354	123.818	91.783	401.343	1.85678	12.4261	44.8318	88.842	23.948	110.844	1.91855	8.88004	6.68059	26.0697	1.96158	10.356	0.897712	8.17553	0.91936	7.43845	0.597745	6.04387	1919.34	7328.78	3.30681	12.1433	2.28596e-006	0.148526	312.372	1192.37	62.9755	280.797	231.662	1237.11	3.5522	8.1073	0.124044	8.43623	2.71171	-0.0055	
6.9984e+007	7.79705	39.301	12.4466	63.074	58.6129	88.5646	19.9297	21.8098	48.2182	81.1891	20.1931	32.8162	27.3571	39.0856	25.6351	63.9451	33.0764	40.2099	14.8645	55.6302	21.336	43.3196	1.8745	15.464	177.417	652.678	194.97	715.136	176.806	757.631	229.073	918.599	40.7746	146.205	27.9531	123.5	93.3596	399.766	1.85678	12.4261	44.9046	88.7692	23.948	110.844	1.91855	8.88004	6.68859	26.0617	1.97991	10.3377	0.911511	8.16173	0.91936	7.43845	0.597745	6.04387	1937.48	7310.63	3.39791	12.0522	2.30158e-006	0.148526	315.12	1189.63	63.5793	280.193	233.45	1235.32	3.66431	7.99519	0.142219	8.41805	2.71172	-0.00550358	
7.2576e+007	7.79705	39.301	12.8401	62.6804	58.5675	88.61	20.2253	21.5142	48.5618	80.8455	20.4968	32.5125	27.5468	38.8959	25.7034	63.8768	33.4104	39.8759	15.0031	55.4916	21.7148	42.9409	2.06688	15.2716	178.953	651.141	196.736	713.37	178.702	755.735	231.278	916.393	41.1703	145.809	28.274	123.18	95.1943	397.932	1.85678	12.4261	44.8018	88.872	23.948	110.844	1.91855	8.88004	6.69638	26.0539	2.00158	10.316	0.928197	8.14504	0.91936	7.43845	0.597745	6.04387	1955.19	7292.93	3.48436	11.9657	2.33207e-006	0.148526	317.646	1187.1	64.237	279.536	235.348	1233.42	3.75198	7.90752	0.0976525	8.46262	2.71172	-0.00550358	
7.5168e+007	7.79705	39.301	13.2511	62.2694	58.7503	88.4272	20.5038	21.2357	48.8434	80.564	20.6757	32.3336	27.7324	38.7103	25.7729	63.8073	33.7664	39.5199	15.1372	55.3575	22.0344	42.6213	2.18855	15.15	180.425	649.669	198.551	711.555	180.61	753.827	233.225	914.446	41.5532	145.426	28.5439	122.91	97.2556	395.87	1.85678	12.4261	45.036	88.6378	23.948	110.844	1.91855	8.88004	6.72013	26.0302	2.01729	10.3003	0.963345	8.10989	0.91936	7.43845	0.597745	6.04387	1973.2	7274.92	3.55117	11.8989	2.3573e-006	0.148526	319.994	1184.75	64.9179	278.855	237.446	1231.32	3.85812	7.80138	0.123888	8.43638	2.71172	-0.00550358	
