Time (s)	COARSE-SANDSTONE-1's OIP (m3)	COARSE-SANDSTONE-1's WIP (m3)	FAULT's OIP (m3)	FAULT's WIP (m3)	FINE-SANDSTONE-1's OIP (m3)	FINE-SANDSTONE-1's WIP (m3)	GRAINSTONE-1's OIP (m3)	GRAINSTONE-1's WIP (m3)	GRAINSTONE-2's OIP (m3)	GRAINSTONE-2's WIP (m3)	GRAINSTONE-3's OIP (m3)	GRAINSTONE-3's WIP (m3)	GRAINSTONE-4's OIP (m3)	GRAINSTONE-4's WIP (m3)	GRAINSTONE-5's OIP (m3)	GRAINSTONE-5's WIP (m3)	GRAINSTONE-6's OIP (m3)	GRAINSTONE-6's WIP (m3)	GRAINSTONE-7's OIP (m3)	GRAINSTONE-7's WIP (m3)	GRAINSTONE-8's OIP (m3)	GRAINSTONE-8's WIP (m3)	GRAINSTONE-9's OIP (m3)	GRAINSTONE-9's WIP (m3)	MARL-1's OIP (m3)	MARL-1's WIP (m3)	MARL-2's OIP (m3)	MARL-2's WIP (m3)	MARL-3's OIP (m3)	MARL-3's WIP (m3)	MARL-4's OIP (m3)	MARL-4's WIP (m3)	MARL-5's OIP (m3)	MARL-5's WIP (m3)	MARL-6's OIP (m3)	MARL-6's WIP (m3)	MARL-7's OIP (m3)	MARL-7's WIP (m3)	MARL-8's OIP (m3)	MARL-8's WIP (m3)	MEDIUM-SANDSTONE-1's OIP (m3)	MEDIUM-SANDSTONE-1's WIP (m3)	MEDIUM-SANDSTONE-2's OIP (m3)	MEDIUM-SANDSTONE-2's WIP (m3)	MEDIUM-SANDSTONE-3's OIP (m3)	MEDIUM-SANDSTONE-3's WIP (m3)	MUDSTONE-1's OIP (m3)	MUDSTONE-1's WIP (m3)	MUDSTONE-2's OIP (m3)	MUDSTONE-2's WIP (m3)	MUDSTONE-3's OIP (m3)	MUDSTONE-3's WIP (m3)	MUDSTONE-4's OIP (m3)	MUDSTONE-4's WIP (m3)	MUDSTONE-5's OIP (m3)	MUDSTONE-5's WIP (m3)	Model's OIP (m3)	Model's WIP (m3)	PACKSTONE-1's OIP (m3)	PACKSTONE-1's WIP (m3)	TOP-SEAL's OIP (m3)	TOP-SEAL's WIP (m3)	UNKNOWN-1's OIP (m3)	UNKNOWN-1's WIP (m3)	UNKNOWN-2's OIP (m3)	UNKNOWN-2's WIP (m3)	UNKNOWN-3's OIP (m3)	UNKNOWN-3's WIP (m3)	WACKSTONE-1's OIP (m3)	WACKSTONE-1's WIP (m3)	WELL-1's OIP (m3)	WELL-1's WIP (m3)	WELL-2's OIP (m3)	WELL-2's WIP (m3)	
2.3328e+007	7.79705	39.301	7.55205	67.9685	27.5851	119.592	9.85152	31.888	29.883	99.5244	12.5471	40.4623	17.3652	49.0776	18.9812	70.5989	26.8603	46.426	9.86926	60.6255	5.81901	58.8367	1.2137	16.1248	134.259	695.835	141.51	768.596	138.843	795.593	174.151	973.52	32.8916	154.088	19.689	131.765	64.1064	429.02	1.85678	12.4261	23.7494	109.924	23.948	110.844	1.91855	8.88004	5.08673	27.6636	1.23176	11.0858	0.544394	8.52885	0.91936	7.43845	0.597745	6.04387	1422.26	7825.86	1.84816	13.6019	1.06841e-006	0.148527	240.118	1264.63	44.729	299.044	190.94	1277.83	1.29511	10.3644	0	8.56027	2.70561	0.000605019	
2.592e+007	7.79705	39.301	7.55205	67.9685	27.5851	119.592	10.4339	31.3056	31.4557	97.9516	13.0383	39.971	18.2573	48.1855	19.9987	69.5815	27.3821	45.9042	9.86926	60.6255	5.81901	58.8367	1.2137	16.1248	136.535	693.559	144.064	766.042	140.694	793.742	176.045	971.626	33.4837	153.496	19.7039	131.75	64.1064	429.02	1.85678	12.4261	23.7494	109.924	23.948	110.844	1.91855	8.88004	5.28009	27.4702	1.30076	11.0168	0.544394	8.52885	0.91936	7.43845	0.597745	6.04387	1444.78	7803.34	1.99188	13.4582	1.57477e-006	0.148526	247.327	1257.42	45.3535	298.419	190.94	1277.83	1.3092	10.3503	0	8.56027	2.70713	-0.000915407	
2.8512e+007	7.79705	39.301	7.65814	67.8624	27.5851	119.592	11.0367	30.7028	33.059	96.3484	13.4595	39.5498	19.2013	47.2414	20.9407	68.6394	27.7968	45.4895	9.86926	60.6255	5.82051	58.8352	1.2137	16.1248	138.687	691.407	146.575	763.532	142.486	791.95	177.834	969.837	33.98	152.999	20.2442	131.209	64.1064	429.02	1.85678	12.4261	23.7494	109.924	23.948	110.844	1.91855	8.88004	5.50563	27.2447	1.36359	10.954	0.544394	8.52885	0.91936	7.43845	0.597745	6.04387	1467.3	7780.82	2.25047	13.1996	1.65173e-006	0.148526	253.709	1251.04	46.5979	297.175	190.94	1277.83	1.33814	10.3214	0	8.56027	2.70666	-0.000448637	
3.1104e+007	7.79705	39.301	7.81502	67.7055	27.5851	119.592	11.6274	30.112	34.5181	94.8893	13.772	39.2373	20.2808	46.162	21.8488	67.7313	27.9821	45.3042	9.86926	60.6255	6.49562	58.1601	1.2137	16.1248	140.77	689.324	149.218	760.888	144.173	790.263	179.798	967.873	34.4112	152.568	21.5373	129.916	64.1064	429.02	1.85678	12.4261	23.7494	109.924	23.948	110.844	1.91855	8.88004	5.67178	27.0785	1.38669	10.9309	0.544394	8.52885	0.91936	7.43845	0.597745	6.04387	1489.81	7758.31	2.5041	12.946	1.80357e-006	0.148526	258.664	1246.08	48.1945	295.578	190.94	1277.83	1.39132	10.2682	0	8.56027	2.70648	-0.000269835	
3.3696e+007	7.79705	39.301	7.96309	67.5574	27.5851	119.592	12.2217	29.5178	36.07	93.3374	14.0818	38.9275	21.1483	45.2944	22.7108	66.8693	28.2574	45.0289	9.91372	60.581	8.48182	56.1738	1.2137	16.1248	142.779	687.315	151.73	758.376	145.769	788.668	181.959	965.712	34.6485	152.331	22.6476	128.806	64.405	428.721	1.85678	12.4261	23.7494	109.924	23.948	110.844	1.91855	8.88004	5.87242	26.8779	1.41237	10.9052	0.544394	8.52885	0.91936	7.43845	0.597745	6.04387	1512.33	7735.79	2.63565	12.8144	1.89136e-006	0.148526	262.544	1242.2	49.8873	293.885	190.94	1277.83	1.41423	10.2453	0	8.56027	2.70651	-0.000298092	
3.6288e+007	7.79705	39.301	8.10572	67.4148	27.5851	119.592	12.7396	28.9999	37.4876	91.9198	14.4402	38.5691	21.7556	44.6871	23.3728	66.2074	28.5345	44.7518	9.99184	60.5029	10.4447	54.211	1.2137	16.1248	144.784	685.31	154.361	755.746	147.287	787.15	184.476	963.196	34.7933	152.186	23.6135	127.84	66.0821	427.044	1.85678	12.4261	23.7494	109.924	23.948	110.844	1.91855	8.88004	5.99665	26.7537	1.45461	10.863	0.544394	8.52885	0.91936	7.43845	0.597745	6.04387	1534.85	7713.27	2.73822	12.7119	1.93597e-006	0.148526	265.675	1239.07	51.3946	292.378	191.064	1277.71	1.41747	10.242	0	8.56027	2.70707	-0.000853339	
3.888e+007	7.79705	39.301	8.2446	67.2759	27.5851	119.592	13.266	28.4734	38.9414	90.466	14.8046	38.2048	22.4179	44.0249	24.1067	65.4734	28.8894	44.3969	10.0363	60.4584	11.9671	52.6886	1.2137	16.1248	146.737	683.357	156.913	753.193	148.761	785.676	186.668	961.003	34.946	152.033	24.1876	127.266	68.8758	424.25	1.85678	12.4261	23.7494	109.924	23.948	110.844	1.91855	8.88004	6.10415	26.6462	1.58401	10.7336	0.544394	8.52885	0.91936	7.43845	0.597745	6.04387	1557.36	7690.76	2.80002	12.6501	2.04997e-006	0.148526	268.315	1236.43	52.8386	290.934	191.721	1277.05	1.39911	10.2604	0	8.56027	2.70805	-0.00183673	
4.1472e+007	7.79705	39.301	8.40152	67.119	27.5851	119.592	13.7844	27.9551	40.3525	89.0549	15.2027	37.8066	22.776	43.6667	24.5094	65.0708	29.1047	44.1816	10.3675	60.1272	13.1172	51.5385	1.2137	16.1248	148.689	681.406	159.444	750.662	150.132	784.305	189.352	958.319	35.2038	151.776	24.4284	127.025	72.4802	420.646	1.85678	12.4261	23.7494	109.924	23.948	110.844	1.91855	8.88004	6.18284	26.5675	1.65556	10.662	0.544394	8.52885	0.91936	7.43845	0.597745	6.04387	1579.89	7668.23	2.86887	12.5812	2.07149e-006	0.148526	270.721	1234.02	54.1695	289.603	192.701	1276.07	1.40609	10.2534	0	8.56027	2.70758	-0.00136976	
4.4064e+007	7.79705	39.301	8.64788	66.8726	27.5851	119.592	14.2903	27.4492	41.611	87.7964	15.5889	37.4204	23.2805	43.1623	25.0805	64.4996	29.5182	43.7681	11.1792	59.3155	14.1298	50.5259	1.2137	16.1248	150.618	679.477	162.087	748.019	151.488	782.949	191.134	956.537	35.5692	151.41	24.6686	126.785	75.5884	417.538	1.85678	12.4261	23.7494	109.924	23.948	110.844	1.91855	8.88004	6.23014	26.5202	1.69089	10.6267	0.544394	8.52885	0.91936	7.43845	0.597745	6.04387	1602.41	7645.71	2.93821	12.5119	2.12244e-006	0.148526	272.748	1232	55.1842	288.588	194.82	1273.95	1.47798	10.1815	0	8.56027	2.70864	-0.00242495	
4.6656e+007	7.79705	39.301	8.98182	66.5387	27.8738	119.304	14.7818	26.9577	42.8868	86.5206	15.9796	37.0298	23.506	42.9368	25.6072	63.973	29.7097	43.5766	11.9145	58.5802	15.1627	49.493	1.2137	16.1248	152.492	677.602	164.556	745.551	152.941	781.496	193.069	954.602	36.0239	150.955	25.0203	126.433	77.6595	415.466	1.85678	12.4261	23.7494	109.924	23.948	110.844	1.91855	8.88004	6.2881	26.4622	1.72548	10.5921	0.630349	8.44289	0.91936	7.43845	0.597745	6.04387	1624.93	7623.19	2.9712	12.4789	2.15917e-006	0.148526	274.783	1229.96	55.9486	287.824	198.233	1270.54	1.49679	10.1627	-0.0265322	8.5868	2.70837	-0.00215958	
4.9248e+007	7.79705	39.301	9.34895	66.1716	30.2965	116.881	15.279	26.4605	43.9386	85.4687	16.7036	36.3057	23.8762	42.5665	25.7823	63.7978	30.1099	43.1764	12.4679	58.0268	16.4951	48.1606	1.2137	16.1248	154.298	675.797	167.109	742.997	154.179	780.258	194.968	952.703	36.3298	150.649	25.3109	126.143	78.8427	414.283	1.85678	12.4261	23.7494	109.924	23.948	110.844	1.91855	8.88004	6.30047	26.4498	1.75328	10.5643	0.687024	8.38622	0.91936	7.43845	0.597745	6.04387	1647.88	7600.24	3.00561	12.4445	2.19503e-006	0.148526	276.877	1227.87	56.5697	287.203	201.091	1267.68	1.55326	10.1062	0.000970413	8.5593	2.70841	-0.00219972	
5.184e+007	7.79705	39.301	9.71822	65.8023	33.8299	113.348	15.7339	26.0055	44.4142	84.9932	17.672	35.3373	24.2645	42.1783	26.1638	63.4163	30.4759	42.8104	12.7997	57.695	18.1268	46.5289	1.2137	16.1248	156.106	673.989	169.456	740.651	155.896	778.541	196.496	951.175	36.6827	150.297	25.5762	125.877	79.5557	413.57	1.85678	12.4261	23.7494	109.924	23.948	110.844	1.91855	8.88004	6.30032	26.45	1.77328	10.5443	0.719147	8.35409	0.91936	7.43845	0.597745	6.04387	1670.84	7577.27	3.02618	12.4239	2.21403e-006	0.148526	279.05	1225.7	57.0779	286.695	203.584	1265.19	1.63744	10.0221	0.000700288	8.55957	2.70855	-0.00233913	
5.4432e+007	7.79705	39.301	10.0853	65.4352	38.4228	108.755	16.1787	25.5608	44.9279	84.4795	18.2466	34.7627	24.7369	41.7058	26.3483	63.2319	30.673	42.6133	12.9859	57.5089	19.3915	45.2642	1.2137	16.1248	157.902	672.192	171.602	738.504	157.68	776.757	198.514	949.157	37.06	149.919	25.7516	125.702	80.2055	412.92	1.85678	12.4261	23.9129	109.761	23.948	110.844	1.91855	8.88004	6.33547	26.4148	1.79038	10.5272	0.743454	8.32979	0.91936	7.43845	0.597745	6.04387	1693.99	7554.12	3.05051	12.3996	2.23259e-006	0.148526	281.365	1223.38	57.5298	286.243	205.875	1262.9	1.72081	9.93869	-0.00194506	8.56222	2.7086	-0.002388	
5.7024e+007	7.79705	39.301	10.4917	65.0288	42.0595	105.118	16.6011	25.1383	45.5849	83.8225	18.5764	34.433	25.1155	41.3272	26.4881	63.0921	30.9301	42.3562	13.3734	57.1214	19.8537	44.8019	1.22467	16.1138	159.69	670.404	173.732	736.374	159.217	775.22	200.752	946.919	37.4129	149.566	25.8977	125.556	81.0887	412.037	1.85678	12.4261	25.8608	107.813	23.948	110.844	1.91855	8.88004	6.35578	26.3945	1.80172	10.5159	0.757814	8.31543	0.91936	7.43845	0.597745	6.04387	1717.28	7530.84	3.07108	12.379	2.24484e-006	0.148526	283.773	1220.97	57.9881	285.784	207.952	1260.82	1.88459	9.77491	-0.00201432	8.56228	2.70884	-0.00262728	
5.9616e+007	7.79705	39.301	10.9007	64.6198	44.4849	102.693	17.0079	24.7316	46.0423	83.3651	18.9172	34.0922	25.5629	40.8799	26.586	62.9941	31.1036	42.1826	13.6413	56.8534	20.2251	44.4305	1.26995	16.0686	161.448	668.646	175.84	734.266	160.683	773.754	203.148	944.523	37.7337	149.246	26.155	125.298	81.7978	411.328	1.85678	12.4261	28.9073	104.766	23.948	110.844	1.91855	8.88004	6.37915	26.3712	1.8124	10.5052	0.771886	8.30135	0.91936	7.43845	0.597745	6.04387	1740	7508.12	3.0821	12.368	2.25621e-006	0.148526	286.283	1218.46	58.4326	285.34	209.937	1258.83	2.10248	9.55702	-0.00607379	8.56634	2.70881	-0.00260005	
6.2208e+007	7.79705	39.301	11.259	64.2615	47.4812	99.6962	17.3994	24.3401	46.5893	82.8181	19.2867	33.7227	25.9237	40.519	26.6839	62.8963	31.2553	42.031	13.8069	56.6879	20.4427	44.2129	1.32894	16.0096	163.165	666.93	177.812	732.295	162.093	772.344	205.593	942.079	38.0086	148.971	26.3448	125.109	82.5507	410.575	1.85678	12.4261	32.3197	101.354	23.948	110.844	1.91855	8.88004	6.40299	26.3473	1.82407	10.4935	0.784741	8.2885	0.91936	7.43845	0.597745	6.04387	1763.16	7484.96	3.09806	12.352	2.27976e-006	0.148526	288.884	1215.86	58.8343	284.938	211.867	1256.9	2.37321	9.28629	0.00114644	8.55912	2.70952	-0.00330444	
6.48e+007	7.79705	39.301	11.5774	63.9431	50.6078	96.5697	17.7949	23.9446	47.0364	82.371	19.5029	33.5065	26.2671	40.1757	26.7251	62.8551	31.4188	41.8675	13.9846	56.5101	20.4982	44.1575	1.4042	15.9343	164.811	665.284	179.814	730.292	163.568	770.869	208.197	939.474	38.1912	148.788	26.4637	124.99	83.3394	409.786	1.85678	12.4261	36.2246	97.4493	23.948	110.844	1.91855	8.88004	6.42171	26.3286	1.83566	10.4819	0.791088	8.28215	0.91936	7.43845	0.597745	6.04387	1786.51	7461.61	3.11935	12.3307	2.32418e-006	0.148526	291.494	1213.25	59.2077	284.565	213.757	1255.01	2.71015	8.94934	0.000734763	8.55954	2.70908	-0.00286297	
6.7392e+007	7.79705	39.301	11.8343	63.6862	54.1789	92.9985	18.1901	23.5493	47.5406	81.8667	19.7148	33.2945	26.6994	39.7433	26.696	62.8841	31.6292	41.6571	14.1253	56.3694	20.5382	44.1175	1.48266	15.8558	166.39	663.705	181.722	728.385	164.962	769.475	210.975	936.696	38.3235	148.656	26.577	124.877	84.0721	409.054	1.85678	12.4261	40.5933	93.0806	23.948	110.844	1.91855	8.88004	6.42721	26.3231	1.84924	10.4684	0.79608	8.27716	0.91936	7.43845	0.597745	6.04387	1810.48	7437.64	3.13253	12.3176	2.35242e-006	0.148526	294.085	1210.66	59.5684	284.204	215.635	1253.14	2.99422	8.66527	0.000157192	8.56011	2.70943	-0.00321689	
6.9984e+007	7.79705	39.301	12.0516	63.4689	57.7596	89.4179	18.5396	23.1999	47.9861	81.4213	19.9068	33.1026	26.9135	39.5293	26.6495	62.9307	31.8723	41.414	14.2215	56.2732	20.6073	44.0484	1.54417	15.7943	167.946	662.149	183.655	726.451	166.442	767.994	213.962	933.709	38.4934	148.486	26.6719	124.782	84.7569	408.369	1.85678	12.4261	44.4364	89.2374	23.948	110.844	1.91855	8.88004	6.42886	26.3214	1.86914	10.4485	0.801211	8.27203	0.91936	7.43845	0.597745	6.04387	1833.68	7414.44	3.14494	12.3052	2.38437e-006	0.148526	296.656	1208.09	59.9329	283.84	217.493	1251.28	3.20538	8.45411	-0.0182715	8.57854	2.71105	-0.00483917	
7.2576e+007	7.79705	39.301	12.2379	63.2826	58.9197	88.2577	18.8827	22.8568	48.3343	81.0731	20.1369	32.8725	27.3056	39.1371	26.6559	62.9243	32.2322	41.0541	14.309	56.1857	20.7122	43.9435	1.59608	15.7424	169.443	660.651	185.533	724.573	167.912	766.525	216.645	931.026	38.7603	148.219	26.7439	124.71	85.4774	407.649	1.85678	12.4261	46.2849	87.3889	23.948	110.844	1.91855	8.88004	6.43606	26.3142	1.88324	10.4344	0.807435	8.2658	0.91936	7.43845	0.597745	6.04387	1852.34	7395.78	3.16607	12.284	2.41158e-006	0.148526	299.194	1205.55	60.3263	283.446	219.303	1249.47	3.35983	8.29967	-0.0100986	8.57037	2.7098	-0.00358207	
7.5168e+007	7.79705	39.301	12.4709	63.0496	59.4501	87.7273	19.2232	22.5163	48.6229	80.7845	20.3121	32.6972	27.5953	38.8474	26.6651	62.915	32.6137	40.6726	14.4196	56.0751	20.8565	43.7992	1.62375	15.7148	170.885	659.21	187.363	722.744	169.347	765.09	219.338	928.333	39.1421	147.837	26.8163	124.637	86.2527	406.873	1.85678	12.4261	46.6444	87.0294	23.948	110.844	1.91855	8.88004	6.44884	26.3015	1.89498	10.4226	0.814315	8.25892	0.91936	7.43845	0.597745	6.04387	1869.03	7379.09	3.19883	12.2513	2.45775e-006	0.148526	301.704	1203.04	60.761	283.012	221.071	1247.7	3.49478	8.16472	0.257337	8.30293	2.70944	-0.0032284	
