Time (s)	COARSE-SANDSTONE-1's OIP (m3)	COARSE-SANDSTONE-1's WIP (m3)	FAULT's OIP (m3)	FAULT's WIP (m3)	FINE-SANDSTONE-1's OIP (m3)	FINE-SANDSTONE-1's WIP (m3)	GRAINSTONE-1's OIP (m3)	GRAINSTONE-1's WIP (m3)	GRAINSTONE-2's OIP (m3)	GRAINSTONE-2's WIP (m3)	GRAINSTONE-3's OIP (m3)	GRAINSTONE-3's WIP (m3)	GRAINSTONE-4's OIP (m3)	GRAINSTONE-4's WIP (m3)	GRAINSTONE-5's OIP (m3)	GRAINSTONE-5's WIP (m3)	GRAINSTONE-6's OIP (m3)	GRAINSTONE-6's WIP (m3)	GRAINSTONE-7's OIP (m3)	GRAINSTONE-7's WIP (m3)	GRAINSTONE-8's OIP (m3)	GRAINSTONE-8's WIP (m3)	GRAINSTONE-9's OIP (m3)	GRAINSTONE-9's WIP (m3)	MARL-1's OIP (m3)	MARL-1's WIP (m3)	MARL-2's OIP (m3)	MARL-2's WIP (m3)	MARL-3's OIP (m3)	MARL-3's WIP (m3)	MARL-4's OIP (m3)	MARL-4's WIP (m3)	MARL-5's OIP (m3)	MARL-5's WIP (m3)	MARL-6's OIP (m3)	MARL-6's WIP (m3)	MARL-7's OIP (m3)	MARL-7's WIP (m3)	MARL-8's OIP (m3)	MARL-8's WIP (m3)	MEDIUM-SANDSTONE-1's OIP (m3)	MEDIUM-SANDSTONE-1's WIP (m3)	MEDIUM-SANDSTONE-2's OIP (m3)	MEDIUM-SANDSTONE-2's WIP (m3)	MEDIUM-SANDSTONE-3's OIP (m3)	MEDIUM-SANDSTONE-3's WIP (m3)	MUDSTONE-1's OIP (m3)	MUDSTONE-1's WIP (m3)	MUDSTONE-2's OIP (m3)	MUDSTONE-2's WIP (m3)	MUDSTONE-3's OIP (m3)	MUDSTONE-3's WIP (m3)	MUDSTONE-4's OIP (m3)	MUDSTONE-4's WIP (m3)	MUDSTONE-5's OIP (m3)	MUDSTONE-5's WIP (m3)	Model's OIP (m3)	Model's WIP (m3)	PACKSTONE-1's OIP (m3)	PACKSTONE-1's WIP (m3)	TOP-SEAL's OIP (m3)	TOP-SEAL's WIP (m3)	UNKNOWN-1's OIP (m3)	UNKNOWN-1's WIP (m3)	UNKNOWN-2's OIP (m3)	UNKNOWN-2's WIP (m3)	UNKNOWN-3's OIP (m3)	UNKNOWN-3's WIP (m3)	WACKSTONE-1's OIP (m3)	WACKSTONE-1's WIP (m3)	WELL-1's OIP (m3)	WELL-1's WIP (m3)	WELL-2's OIP (m3)	WELL-2's WIP (m3)	
2.3328e+007	7.79248	39.278	12.8611	62.6605	27.565	119.506	4.72293	37.1235	14.2361	115.156	9.46444	43.5903	13.222	53.2317	36.9217	52.6651	29.6593	43.5504	9.86135	60.5769	5.81846	58.8311	1.22701	16.3017	108.883	720.787	118.603	791.767	122.095	812.272	169.996	977.403	31.3622	155.773	19.7007	131.843	64.0059	428.347	1.86209	12.4617	23.7658	110	23.9622	110.909	1.91661	8.87104	7.01186	25.8169	1.23032	11.0729	0.544733	8.53414	0.91951	7.43967	0.596921	6.03553	1328.96	7920.76	1.80369	13.6125	3.31565e-009	0.148515	215.897	1288.84	44.7387	299.405	190.968	1278.02	1.28321	10.3823	0	8.56027	4.45627	-0.0191198	
2.592e+007	7.79248	39.278	13.6498	61.8718	27.565	119.506	4.82576	37.0207	14.47	114.922	9.52788	43.5269	13.9096	52.544	37.3584	52.2284	31.2826	41.9271	9.86135	60.5769	5.81846	58.8311	1.22701	16.3017	108.974	720.696	118.618	791.752	122.18	812.187	172.652	974.747	32.659	154.476	19.7007	131.843	64.0059	428.347	1.86209	12.4617	23.7658	110	23.9622	110.909	1.91661	8.87104	7.08933	25.7394	1.23032	11.0729	0.544733	8.53414	0.91951	7.43967	0.596921	6.03553	1340.92	7908.8	1.80369	13.6125	4.06099e-009	0.148515	219.685	1285.05	44.7387	299.405	190.968	1278.02	1.28321	10.3823	0	8.56027	4.47104	-0.0338883	
2.8512e+007	7.79248	39.278	14.391	61.1306	27.565	119.506	4.9322	36.9142	14.7111	114.681	9.59127	43.4635	14.5491	51.9046	37.6798	51.9069	32.7107	40.499	9.86135	60.5769	5.81846	58.8311	1.22701	16.3017	109.067	720.603	118.637	791.733	122.322	812.044	175.097	972.303	33.9667	153.168	19.7007	131.843	64.0059	428.347	1.86209	12.4617	23.7658	110	23.9622	110.909	1.91661	8.87104	7.15623	25.6725	1.23032	11.0729	0.544733	8.53414	0.91951	7.43967	0.596921	6.03553	1352.88	7896.83	1.80369	13.6125	4.86506e-009	0.148515	224.039	1280.7	44.7387	299.405	190.968	1278.02	1.28321	10.3823	0	8.56027	4.46507	-0.0279161	
3.1104e+007	7.79248	39.278	15.0998	60.4218	27.565	119.506	5.04594	36.8005	14.9563	114.436	9.65573	43.399	15.3229	51.1308	37.9235	51.6633	34.0683	39.1415	9.86135	60.5769	5.81846	58.8311	1.22701	16.3017	109.156	720.513	118.662	791.708	122.456	811.911	177.114	970.286	35.2924	151.843	19.7007	131.843	64.0059	428.347	1.86209	12.4617	23.7658	110	23.9622	110.909	1.91661	8.87104	7.21264	25.6161	1.23032	11.0729	0.544733	8.53414	0.91951	7.43967	0.596921	6.03553	1364.84	7884.87	1.80369	13.6125	5.71728e-009	0.148515	228.847	1275.89	44.7387	299.405	190.968	1278.02	1.28321	10.3823	0	8.56027	4.46307	-0.0259172	
3.3696e+007	7.79248	39.278	15.791	59.7306	27.565	119.506	5.16793	36.6785	15.2053	114.187	9.72301	43.3317	16.1945	50.2592	38.1101	51.4767	35.2775	37.9322	9.86135	60.5769	5.81846	58.8311	1.22701	16.3017	109.244	720.426	118.696	791.675	122.518	811.849	178.994	968.405	36.5369	150.598	19.7007	131.843	64.0059	428.347	1.86209	12.4617	23.7658	110	23.9622	110.909	1.91661	8.87104	7.25814	25.5706	1.23032	11.0729	0.544733	8.53414	0.91951	7.43967	0.596921	6.03553	1376.8	7872.91	1.81394	13.6022	6.64964e-009	0.148515	234.055	1270.68	44.7387	299.405	190.968	1278.02	1.28321	10.3823	0	8.56027	4.45517	-0.0180203	
3.6288e+007	7.79248	39.278	16.4752	59.0464	27.565	119.506	5.29811	36.5483	15.4588	113.933	9.78595	43.2688	17.0258	49.4278	38.2594	51.3274	36.3336	36.8761	9.86135	60.5769	5.81846	58.8311	1.22701	16.3017	109.329	720.341	118.736	791.634	122.559	811.808	180.885	966.514	37.5401	149.595	19.7429	131.801	64.0059	428.347	1.86209	12.4617	23.7658	110	23.9622	110.909	1.91661	8.87104	7.29458	25.5342	1.23032	11.0729	0.544733	8.53414	0.91951	7.43967	0.596921	6.03553	1388.76	7860.95	1.88926	13.5269	7.61344e-009	0.148515	239.596	1265.14	44.7673	299.377	190.968	1278.02	1.28541	10.3801	0	8.56027	4.46351	-0.0263562	
3.888e+007	7.79248	39.278	17.1624	58.3592	27.565	119.506	5.43174	36.4147	15.718	113.674	9.84885	43.2059	17.6105	48.8431	38.3761	51.2107	37.0953	36.1144	9.86135	60.5769	5.828	58.8215	1.22701	16.3017	109.415	720.254	118.779	791.591	122.65	811.716	182.952	964.447	38.5251	148.61	19.9225	131.622	64.0059	428.347	1.86209	12.4617	23.7658	110	23.9622	110.909	1.91661	8.87104	7.3304	25.4984	1.23032	11.0729	0.544733	8.53414	0.91951	7.43967	0.596921	6.03553	1400.72	7848.99	1.99612	13.42	8.73323e-009	0.148515	245.185	1259.55	44.9119	299.232	190.968	1278.02	1.30013	10.3654	0	8.56027	4.46466	-0.027509	
4.1472e+007	7.79248	39.278	17.8528	57.6688	27.565	119.506	5.56796	36.2785	15.9849	113.407	9.92495	43.1298	18.2458	48.2078	38.4768	51.11	37.7663	35.4434	9.86135	60.5769	5.9538	58.6957	1.22701	16.3017	109.505	720.165	118.823	791.547	122.807	811.56	184.629	962.77	39.3953	147.74	20.2849	131.259	64.0059	428.347	1.86209	12.4617	23.7658	110	23.9622	110.909	1.91661	8.87104	7.36394	25.4648	1.23032	11.0729	0.544733	8.53414	0.91951	7.43967	0.596921	6.03553	1412.68	7837.03	2.20706	13.2091	9.8333e-009	0.148515	250.496	1254.24	45.3237	298.82	190.968	1278.02	1.39072	10.2748	0	8.56027	4.46589	-0.028737	
4.4064e+007	7.79248	39.278	18.3989	57.1227	27.565	119.506	5.70502	36.1414	16.2584	113.134	10.0071	43.0476	18.8864	47.5673	38.5724	51.0144	38.1885	35.0213	9.86135	60.5769	6.35731	58.2922	1.22701	16.3017	109.599	720.071	118.867	791.503	122.901	811.465	186.36	961.039	40.3036	146.832	20.8679	130.676	64.0059	428.347	1.86209	12.4617	23.7658	110	23.9622	110.909	1.91661	8.87104	7.39233	25.4364	1.23032	11.0729	0.544733	8.53414	0.91951	7.43967	0.596921	6.03553	1424.64	7825.07	2.36499	13.0512	1.18721e-008	0.148515	255.426	1249.31	45.9886	298.156	190.968	1278.02	1.52394	10.1416	0	8.56027	4.457	-0.0198489	
4.6656e+007	7.79248	39.278	18.785	56.7366	27.565	119.506	5.84201	36.0044	16.5347	112.858	10.0865	42.9683	19.5663	46.8874	38.6523	50.9345	38.5622	34.6475	9.8912	60.547	7.22915	57.4204	1.22701	16.3017	109.697	719.972	118.915	791.455	123.054	811.312	187.868	959.531	41.1115	146.024	21.4139	130.13	64.0059	428.347	1.86209	12.4617	23.7658	110	23.9622	110.909	1.91661	8.87104	7.4189	25.4099	1.23032	11.0729	0.544733	8.53414	0.91951	7.43967	0.596921	6.03553	1436.61	7813.11	2.48346	12.9327	1.38854e-008	0.148515	260.134	1244.61	46.8098	297.334	190.968	1278.02	1.73457	9.93094	0	8.56027	4.45775	-0.0206055	
4.9248e+007	7.79248	39.278	19.1494	56.3722	27.565	119.506	5.97757	35.8688	16.8156	112.577	10.1634	42.8913	20.1996	46.2541	38.7309	50.8559	38.8976	34.3121	10.0902	60.348	8.41263	56.2369	1.22701	16.3017	109.801	719.869	118.964	791.406	123.143	811.223	189.457	957.942	41.6587	145.476	21.9005	129.644	64.1632	428.19	1.86209	12.4617	23.7658	110	23.9622	110.909	1.91661	8.87104	7.43086	25.3979	1.23032	11.0729	0.544733	8.53414	0.91951	7.43967	0.596921	6.03553	1448.57	7801.15	2.56001	12.8561	1.51214e-008	0.148515	264.714	1240.03	47.5328	296.611	190.968	1278.02	1.99205	9.67346	0	8.56027	4.46107	-0.0239235	
5.184e+007	7.79248	39.278	19.5192	56.0024	27.565	119.506	6.11443	35.732	17.1033	112.289	10.2408	42.814	20.8364	45.6173	38.824	50.7627	39.066	34.1438	10.288	60.1502	9.091	55.5585	1.22701	16.3017	109.908	719.762	119.012	791.358	123.208	811.159	191.077	956.322	42.1005	145.035	22.4648	129.079	65.1328	427.221	1.86209	12.4617	23.7658	110	23.9622	110.909	1.91661	8.87104	7.42229	25.4065	1.23032	11.0729	0.544733	8.53414	0.91951	7.43967	0.596921	6.03553	1460.53	7789.18	2.61399	12.8022	1.66629e-008	0.148515	269.201	1235.54	48.1955	295.949	190.968	1278.02	2.30401	9.3615	0	8.56027	4.45343	-0.016277	
5.4432e+007	7.79248	39.278	19.8912	55.6304	27.565	119.506	6.23965	35.6068	17.3923	112	10.3183	42.7364	21.4693	44.9843	38.926	50.6608	39.2441	33.9656	10.438	60.0002	9.55104	55.0985	1.22701	16.3017	110.03	719.64	119.066	791.305	123.323	811.044	192.634	954.765	42.4232	144.712	22.9527	128.591	66.5951	425.758	1.86209	12.4617	23.7658	110	23.9622	110.909	1.91661	8.87104	7.40757	25.4212	1.23211	11.0711	0.544733	8.53414	0.91951	7.43967	0.596921	6.03553	1472.49	7777.22	2.65888	12.7573	1.87031e-008	0.148515	273.619	1231.12	48.898	295.246	190.968	1278.02	2.60806	9.05745	0	8.56027	4.45677	-0.019619	
5.7024e+007	7.79248	39.278	20.2555	55.2661	27.565	119.506	6.36237	35.484	17.6855	111.707	10.4096	42.6452	22.0721	44.3816	39.0269	50.5599	39.3446	33.8651	10.5442	59.894	10.0896	54.56	1.22701	16.3017	110.156	719.514	119.121	791.25	123.462	810.905	194.259	953.14	42.7449	144.39	23.1941	128.35	68.3753	423.978	1.86209	12.4617	23.7658	110	23.9622	110.909	1.91661	8.87104	7.40637	25.4224	1.27631	11.0269	0.544733	8.53414	0.91951	7.43967	0.596921	6.03553	1484.46	7765.25	2.69299	12.7232	2.03538e-008	0.148515	277.939	1226.8	49.6052	294.539	190.968	1278.02	2.86398	8.80153	0	8.56027	4.45763	-0.0204816	
5.9616e+007	7.79248	39.278	20.6049	54.9167	27.565	119.506	6.48892	35.3575	17.9838	111.409	10.497	42.5578	22.6849	43.7687	39.1329	50.4539	39.6186	33.5911	10.6332	59.805	10.5768	54.0727	1.22701	16.3017	110.281	719.389	119.176	791.194	123.469	810.898	195.976	951.423	42.9555	144.18	23.3241	128.22	70.4512	421.902	1.86209	12.4617	23.7658	110	23.9622	110.909	1.91661	8.87104	7.41752	25.4112	1.34517	10.9581	0.544733	8.53414	0.91951	7.43967	0.596921	6.03553	1496.43	7753.28	2.71558	12.7006	2.32875e-008	0.148515	282.123	1222.62	50.3217	293.822	190.97	1278.02	3.07049	8.59502	0	8.56027	4.45977	-0.0226158	
6.2208e+007	7.79248	39.278	20.9492	54.5724	27.565	119.506	6.60792	35.2385	18.2777	111.115	10.6074	42.4473	23.2011	43.2526	39.2426	50.3441	39.8949	33.3148	10.7152	59.723	10.8146	53.8349	1.22701	16.3017	110.415	719.255	119.243	791.128	123.571	810.796	197.56	949.839	43.2348	143.9	23.3943	128.15	72.5748	419.779	1.86209	12.4617	23.7658	110	23.9622	110.909	1.91661	8.87104	7.43034	25.3984	1.39556	10.9077	0.544733	8.53414	0.91951	7.43967	0.596921	6.03553	1508.4	7741.31	2.72919	12.687	2.50221e-008	0.148515	286.199	1218.54	51.0618	293.082	191.378	1277.61	3.27475	8.39076	0	8.56027	4.47361	-0.036464	
6.48e+007	7.79248	39.278	21.2631	54.2585	27.565	119.506	6.7237	35.1227	18.5734	110.819	10.725	42.3298	23.579	42.8747	39.3844	50.2024	40.1351	33.0747	10.9828	59.4554	10.8739	53.7756	1.22701	16.3017	110.552	719.118	119.315	791.056	123.727	810.64	199.127	948.272	43.5371	143.598	23.391	128.153	74.1626	418.191	1.86209	12.4617	23.7658	110	23.9622	110.909	1.91661	8.87104	7.42739	25.4014	1.42633	10.8769	0.54479	8.53409	0.91951	7.43967	0.596921	6.03553	1520.36	7729.35	2.76759	12.6486	2.69417e-008	0.148515	290.418	1214.32	51.647	292.497	192.534	1276.45	3.46703	8.19848	0	8.56027	4.46631	-0.0291643	
6.7392e+007	7.79248	39.278	21.5419	53.9797	27.7608	119.31	6.8459	35.0005	18.8784	110.514	10.82	42.2347	24.1648	42.2889	39.568	50.0188	40.344	32.8657	11.4088	59.0294	10.844	53.8056	1.22701	16.3017	110.684	718.986	119.383	790.987	123.733	810.634	200.556	946.843	43.8256	143.309	23.4115	128.133	75.3038	417.05	1.86209	12.4617	23.7658	110	23.9622	110.909	1.91661	8.87104	7.42063	25.4081	1.4546	10.8486	0.611488	8.46739	0.91951	7.43967	0.596921	6.03553	1532.33	7717.39	2.81574	12.6004	2.87782e-008	0.148515	294.685	1210.05	52.192	291.952	193.916	1275.07	3.6505	8.01501	-0.000877243	8.56115	4.46461	-0.0274599	
6.9984e+007	7.79248	39.278	21.7991	53.7225	28.7541	118.317	6.97078	34.8756	19.1906	110.202	10.9224	42.1324	24.785	41.6687	39.8131	49.7737	40.4735	32.7362	11.9642	58.474	10.8056	53.8439	1.22701	16.3017	110.814	718.856	119.456	790.915	123.72	810.647	202.077	945.323	44.0799	143.055	23.4825	128.062	76.0653	416.288	1.86209	12.4617	23.7658	110	23.9622	110.909	1.91661	8.87104	7.4108	25.418	1.48216	10.8211	0.65812	8.42076	0.91951	7.43967	0.596921	6.03553	1544.29	7705.42	2.89531	12.5208	3.09322e-008	0.148515	298.78	1205.96	52.7366	291.408	194.923	1274.06	3.73172	7.93379	-0.00181865	8.56209	4.45691	-0.0197573	
7.2576e+007	7.79248	39.278	22.0435	53.4781	30.4453	116.625	7.09817	34.7483	19.5078	109.884	11.0192	42.0356	25.2659	41.1878	40.0806	49.5062	40.6176	32.5921	12.5892	57.849	10.8444	53.8051	1.22701	16.3017	110.943	718.727	119.532	790.838	123.743	810.623	203.687	943.712	44.2592	142.876	23.609	127.935	76.5177	415.836	1.86209	12.4617	23.7658	110	23.9622	110.909	1.91661	8.87104	7.4162	25.4126	1.49576	10.8075	0.682942	8.39594	0.91951	7.43967	0.596921	6.03553	1556.3	7693.41	2.9771	12.4391	3.28873e-008	0.148515	302.637	1202.1	53.3716	290.773	195.63	1273.36	3.79159	7.87392	-0.000169853	8.56044	4.44922	-0.0120671	
7.5168e+007	7.79248	39.278	22.28	53.2416	32.701	114.37	7.22883	34.6176	19.8305	109.562	11.1119	41.9429	25.727	40.7267	40.3733	49.2135	40.7793	32.4305	13.165	57.2732	10.9336	53.7159	1.22701	16.3017	111.069	718.6	119.612	790.758	123.694	810.673	205.252	942.148	44.4467	142.688	23.8535	127.691	76.8675	415.486	1.86209	12.4617	23.7658	110	23.9622	110.909	1.91661	8.87104	7.44319	25.3856	1.50573	10.7975	0.698255	8.38062	0.91951	7.43967	0.596921	6.03553	1568.49	7681.22	3.06797	12.3482	3.48556e-008	0.148515	306.227	1198.51	54.0778	290.066	196.184	1272.8	3.85352	7.81199	0.000102821	8.56017	4.46502	-0.0278675	
