Time (s)	COARSE-SANDSTONE-1's OIP (m3)	COARSE-SANDSTONE-1's WIP (m3)	FAULT's OIP (m3)	FAULT's WIP (m3)	FINE-SANDSTONE-1's OIP (m3)	FINE-SANDSTONE-1's WIP (m3)	GRAINSTONE-1's OIP (m3)	GRAINSTONE-1's WIP (m3)	GRAINSTONE-2's OIP (m3)	GRAINSTONE-2's WIP (m3)	GRAINSTONE-3's OIP (m3)	GRAINSTONE-3's WIP (m3)	GRAINSTONE-4's OIP (m3)	GRAINSTONE-4's WIP (m3)	GRAINSTONE-5's OIP (m3)	GRAINSTONE-5's WIP (m3)	GRAINSTONE-6's OIP (m3)	GRAINSTONE-6's WIP (m3)	GRAINSTONE-7's OIP (m3)	GRAINSTONE-7's WIP (m3)	GRAINSTONE-8's OIP (m3)	GRAINSTONE-8's WIP (m3)	GRAINSTONE-9's OIP (m3)	GRAINSTONE-9's WIP (m3)	MARL-1's OIP (m3)	MARL-1's WIP (m3)	MARL-2's OIP (m3)	MARL-2's WIP (m3)	MARL-3's OIP (m3)	MARL-3's WIP (m3)	MARL-4's OIP (m3)	MARL-4's WIP (m3)	MARL-5's OIP (m3)	MARL-5's WIP (m3)	MARL-6's OIP (m3)	MARL-6's WIP (m3)	MARL-7's OIP (m3)	MARL-7's WIP (m3)	MARL-8's OIP (m3)	MARL-8's WIP (m3)	MEDIUM-SANDSTONE-1's OIP (m3)	MEDIUM-SANDSTONE-1's WIP (m3)	MEDIUM-SANDSTONE-2's OIP (m3)	MEDIUM-SANDSTONE-2's WIP (m3)	MEDIUM-SANDSTONE-3's OIP (m3)	MEDIUM-SANDSTONE-3's WIP (m3)	MUDSTONE-1's OIP (m3)	MUDSTONE-1's WIP (m3)	MUDSTONE-2's OIP (m3)	MUDSTONE-2's WIP (m3)	MUDSTONE-3's OIP (m3)	MUDSTONE-3's WIP (m3)	MUDSTONE-4's OIP (m3)	MUDSTONE-4's WIP (m3)	MUDSTONE-5's OIP (m3)	MUDSTONE-5's WIP (m3)	Model's OIP (m3)	Model's WIP (m3)	PACKSTONE-1's OIP (m3)	PACKSTONE-1's WIP (m3)	TOP-SEAL's OIP (m3)	TOP-SEAL's WIP (m3)	UNKNOWN-1's OIP (m3)	UNKNOWN-1's WIP (m3)	UNKNOWN-2's OIP (m3)	UNKNOWN-2's WIP (m3)	UNKNOWN-3's OIP (m3)	UNKNOWN-3's WIP (m3)	WACKSTONE-1's OIP (m3)	WACKSTONE-1's WIP (m3)	WELL-1's OIP (m3)	WELL-1's WIP (m3)	WELL-2's OIP (m3)	WELL-2's WIP (m3)	
4.6656e+007	7.79248	39.278	23.1592	52.3624	57.3568	89.7139	6.3584	35.488	19.7199	109.672	12.0315	41.0233	27.5749	38.8787	40.1717	49.4151	40.5229	32.6868	18.9843	51.4539	20.9172	43.7323	1.27273	16.256	110.112	719.558	119.597	790.773	125.205	809.161	231.879	915.52	48.271	138.864	29.0983	122.446	94.9039	397.449	1.86209	12.4617	44.518	89.2479	23.9622	110.909	1.91661	8.87104	8.40714	24.4216	2.06148	10.2418	0.861193	8.21768	0.91951	7.43967	0.596921	6.03553	1751.19	7498.52	3.86701	11.5491	1.58949e-008	0.148515	347.547	1157.19	69.3105	274.834	202.018	1266.97	3.88494	7.78057	0.0738817	8.48639	4.46034	-0.0231904	
4.9248e+007	7.79248	39.278	23.3995	52.1221	57.7857	89.285	6.49183	35.3546	20.17	109.222	12.176	40.8787	27.9895	38.4641	40.4362	49.1505	40.8533	32.3564	19.5708	50.8674	22.393	42.2565	1.65575	15.873	110.279	719.391	119.739	790.632	125.234	809.133	233.866	913.533	48.6847	138.45	29.6964	121.848	99.7796	392.574	1.86209	12.4617	44.8699	88.896	23.9622	110.909	1.91661	8.87104	8.51879	24.31	2.10564	10.1976	0.879951	8.19893	0.91951	7.43967	0.596921	6.03553	1771.18	7478.53	4.00805	11.4081	1.74664e-008	0.148515	351.207	1153.53	70.5036	273.64	203.345	1265.64	3.94838	7.71713	0.0939468	8.46632	4.45231	-0.0151629	
5.184e+007	7.79248	39.278	23.5877	51.9339	58.2396	88.8311	6.61894	35.2275	20.6208	108.771	12.329	40.7258	28.3172	38.1365	40.6908	48.896	41.1479	32.0618	20.0846	50.3536	23.4643	41.1853	2.04987	15.4789	110.456	719.214	119.877	790.493	125.3	809.067	235.701	911.698	49.0881	138.047	30.0803	121.464	104.064	388.289	1.86209	12.4617	45.2495	88.5165	23.9622	110.909	1.91661	8.87104	8.6334	24.1954	2.15968	10.1436	0.897972	8.18091	0.91951	7.43967	0.596921	6.03553	1790.31	7459.4	4.12156	11.2946	1.91325e-008	0.148515	354.446	1150.29	71.6172	272.527	205.948	1263.04	3.98873	7.67678	0.0219906	8.53828	4.45874	-0.0215856	
5.4432e+007	7.79248	39.278	23.8064	51.7152	58.7535	88.3172	6.74932	35.0971	21.0654	108.327	12.4618	40.593	28.4971	37.9566	40.8988	48.688	41.4194	31.7903	20.5604	49.8778	24.3478	40.3018	2.30605	15.2227	110.646	719.023	120.035	790.335	125.401	808.966	237.443	909.956	49.5091	137.626	30.3952	121.149	107.537	384.816	1.86209	12.4617	45.9365	87.8295	23.9622	110.909	1.91661	8.87104	8.73742	24.0913	2.22204	10.0812	0.912839	8.16604	0.91951	7.43967	0.596921	6.03553	1809.03	7440.68	4.21668	11.1995	2.08934e-008	0.148515	357.381	1147.36	72.6123	271.532	209.648	1259.34	4.02045	7.64506	0.00673401	8.55354	4.45801	-0.0208649	
5.7024e+007	7.79248	39.278	24.0576	51.464	59.0661	88.0045	6.88058	34.9658	21.5077	107.885	12.584	40.4708	28.5768	37.8769	41.0368	48.55	41.6973	31.5125	21.0913	49.3469	25.0872	39.5623	2.49779	15.031	110.853	718.817	120.203	790.167	125.507	808.86	239.126	908.274	49.9157	137.219	30.6396	120.905	110.124	382.229	1.86209	12.4617	46.5492	87.2167	23.9622	110.909	1.91661	8.87104	8.82238	24.0064	2.2738	10.0294	0.929188	8.14969	0.91951	7.43967	0.596921	6.03553	1826.82	7422.89	4.29872	11.1174	2.27173e-008	0.148515	360.095	1144.64	73.5344	270.61	214.164	1254.82	4.03904	7.62647	0.160554	8.39972	4.45608	-0.0189348	
5.9616e+007	7.79248	39.278	24.3106	51.211	59.2181	87.8526	7.01099	34.8354	21.9673	107.425	12.7249	40.3298	28.7153	37.7383	41.0932	48.4936	41.9751	31.2346	21.6426	48.7956	25.5563	39.0932	2.70928	14.8195	111.062	718.608	120.358	790.012	125.561	808.806	240.705	906.694	50.2979	136.837	30.9238	120.62	112.167	380.186	1.86209	12.4617	46.9405	86.8255	23.9622	110.909	1.91661	8.87104	8.89264	23.9361	2.32108	9.98215	0.943364	8.13551	0.91951	7.43967	0.596921	6.03553	1843.22	7406.49	4.37985	11.0363	2.45959e-008	0.148515	362.649	1142.09	74.4034	269.741	219.064	1249.92	4.04592	7.61959	0.0764864	8.48378	4.45626	-0.0191134	
6.2208e+007	7.79248	39.278	24.5648	50.9568	59.6878	87.3829	7.14659	34.6998	22.4484	106.944	12.8857	40.169	28.8206	37.633	41.0993	48.4875	42.2577	30.952	22.1443	48.2939	25.9236	38.726	2.91187	14.6169	111.265	718.405	120.509	789.861	125.624	808.743	242.157	905.242	50.6516	136.484	31.2059	120.338	113.946	378.407	1.86209	12.4617	47.079	86.687	23.9622	110.909	1.91661	8.87104	8.95329	23.8755	2.37772	9.92551	0.961463	8.11741	0.91951	7.43967	0.596921	6.03553	1859.09	7390.62	4.45125	10.9649	2.6648e-008	0.148515	365.059	1139.68	75.196	268.948	224.102	1244.89	4.06465	7.60086	0.0892892	8.47098	4.45738	-0.0202281	
6.48e+007	7.79248	39.278	24.8205	50.7011	60.0177	87.053	7.28498	34.5614	22.9515	106.441	13.0604	39.9944	28.922	37.5317	41.0743	48.5125	42.5417	30.668	22.6264	47.8118	26.2705	38.3791	3.12643	14.4023	111.465	718.205	120.66	789.71	125.67	808.696	243.468	903.931	51.0055	136.13	31.4224	120.122	115.551	376.803	1.86209	12.4617	47.4139	86.3521	23.9622	110.909	1.91661	8.87104	9.00197	23.8268	2.41977	9.88346	0.977507	8.10137	0.91951	7.43967	0.596921	6.03553	1874.39	7375.33	4.52043	10.8957	2.88097e-008	0.148515	367.338	1137.4	75.947	268.197	229.108	1239.88	4.09184	7.57367	0.122059	8.43821	4.45734	-0.0201903	
6.7392e+007	7.79248	39.278	25.0738	50.4478	60.1854	86.8853	7.42506	34.4214	23.4809	105.911	13.2224	39.8324	29.0248	37.4289	41.0241	48.5627	42.8071	30.4026	23.0179	47.4203	26.5788	38.0707	3.22857	14.3002	111.663	718.007	120.812	789.558	125.72	808.647	244.677	902.723	51.3623	135.773	31.677	119.867	117.077	375.276	1.86209	12.4617	47.9	85.8659	23.9622	110.909	1.91661	8.87104	9.03969	23.7891	2.45105	9.85218	0.988844	8.09003	0.91951	7.43967	0.596921	6.03553	1889.01	7360.7	4.59334	10.8228	3.09738e-008	0.148515	369.499	1135.24	76.6388	267.505	234.167	1234.82	4.10471	7.5608	0.0556746	8.5046	4.46649	-0.0293413	
6.9984e+007	7.79248	39.278	25.3082	50.2134	60.5259	86.5448	7.56482	34.2816	24.0325	105.36	13.3903	39.6645	29.167	37.2867	40.9704	48.6163	43.0784	30.1313	23.3792	47.059	26.8989	37.7506	3.31523	14.2135	111.864	717.806	120.964	789.406	125.716	808.651	245.783	901.617	51.719	135.416	31.897	119.647	118.496	373.857	1.86209	12.4617	48.1312	85.6347	23.9622	110.909	1.91661	8.87104	9.07016	23.7586	2.48749	9.81575	0.999606	8.07927	0.91951	7.43967	0.596921	6.03553	1903.22	7346.5	4.65931	10.7568	3.34955e-008	0.148515	371.561	1133.18	77.2839	266.86	239.235	1229.75	4.116	7.54951	0.0930958	8.46717	4.46027	-0.0231194	
7.2576e+007	7.79248	39.278	25.5443	49.9773	60.9297	86.141	7.70568	34.1407	24.6006	104.792	13.5793	39.4755	29.2283	37.2254	40.9354	48.6514	43.3287	29.881	23.7257	46.7125	27.1922	37.4574	3.44355	14.0852	112.066	717.604	121.097	789.274	125.722	808.644	246.801	900.598	52.074	135.061	32.0682	119.476	119.856	372.497	1.86209	12.4617	48.3826	85.3834	23.9622	110.909	1.91661	8.87104	9.09411	23.7346	2.53046	9.77278	1.008	8.07088	0.91951	7.43967	0.596921	6.03553	1917.12	7332.59	4.72822	10.6879	3.58408e-008	0.148515	373.54	1131.2	77.8784	266.266	244.278	1224.71	4.13044	7.53507	0.140456	8.41981	4.46596	-0.0288143	
7.5168e+007	7.79248	39.278	25.7803	49.7413	61.0229	86.0477	7.84153	34.0049	25.1866	104.206	13.7756	39.2792	29.259	37.1947	40.9001	48.6867	43.5781	29.6317	24.0476	46.3906	27.4336	37.216	3.60048	13.9283	112.276	717.394	121.221	789.15	125.804	808.563	247.659	899.74	52.4194	134.716	32.2209	119.323	121.176	371.178	1.86209	12.4617	48.6653	85.1006	23.9622	110.909	1.91661	8.87104	9.11375	23.715	2.55914	9.74409	1.02136	8.05752	0.91951	7.43967	0.596921	6.03553	1930.48	7319.23	4.7822	10.634	3.8262e-008	0.148515	375.46	1129.28	78.463	265.681	249.257	1219.73	4.14365	7.52186	0.305818	8.25445	4.45554	-0.0183898	
