Time (s)	COARSE-SANDSTONE-1's OIP (m3)	COARSE-SANDSTONE-1's WIP (m3)	FAULT's OIP (m3)	FAULT's WIP (m3)	FINE-SANDSTONE-1's OIP (m3)	FINE-SANDSTONE-1's WIP (m3)	GRAINSTONE-1's OIP (m3)	GRAINSTONE-1's WIP (m3)	GRAINSTONE-2's OIP (m3)	GRAINSTONE-2's WIP (m3)	GRAINSTONE-3's OIP (m3)	GRAINSTONE-3's WIP (m3)	GRAINSTONE-4's OIP (m3)	GRAINSTONE-4's WIP (m3)	GRAINSTONE-5's OIP (m3)	GRAINSTONE-5's WIP (m3)	GRAINSTONE-6's OIP (m3)	GRAINSTONE-6's WIP (m3)	GRAINSTONE-7's OIP (m3)	GRAINSTONE-7's WIP (m3)	GRAINSTONE-8's OIP (m3)	GRAINSTONE-8's WIP (m3)	GRAINSTONE-9's OIP (m3)	GRAINSTONE-9's WIP (m3)	MARL-1's OIP (m3)	MARL-1's WIP (m3)	MARL-2's OIP (m3)	MARL-2's WIP (m3)	MARL-3's OIP (m3)	MARL-3's WIP (m3)	MARL-4's OIP (m3)	MARL-4's WIP (m3)	MARL-5's OIP (m3)	MARL-5's WIP (m3)	MARL-6's OIP (m3)	MARL-6's WIP (m3)	MARL-7's OIP (m3)	MARL-7's WIP (m3)	MARL-8's OIP (m3)	MARL-8's WIP (m3)	MEDIUM-SANDSTONE-1's OIP (m3)	MEDIUM-SANDSTONE-1's WIP (m3)	MEDIUM-SANDSTONE-2's OIP (m3)	MEDIUM-SANDSTONE-2's WIP (m3)	MEDIUM-SANDSTONE-3's OIP (m3)	MEDIUM-SANDSTONE-3's WIP (m3)	MUDSTONE-1's OIP (m3)	MUDSTONE-1's WIP (m3)	MUDSTONE-2's OIP (m3)	MUDSTONE-2's WIP (m3)	MUDSTONE-3's OIP (m3)	MUDSTONE-3's WIP (m3)	MUDSTONE-4's OIP (m3)	MUDSTONE-4's WIP (m3)	MUDSTONE-5's OIP (m3)	MUDSTONE-5's WIP (m3)	Model's OIP (m3)	Model's WIP (m3)	PACKSTONE-1's OIP (m3)	PACKSTONE-1's WIP (m3)	TOP-SEAL's OIP (m3)	TOP-SEAL's WIP (m3)	UNKNOWN-1's OIP (m3)	UNKNOWN-1's WIP (m3)	UNKNOWN-2's OIP (m3)	UNKNOWN-2's WIP (m3)	UNKNOWN-3's OIP (m3)	UNKNOWN-3's WIP (m3)	WACKSTONE-1's OIP (m3)	WACKSTONE-1's WIP (m3)	WELL-1's OIP (m3)	WELL-1's WIP (m3)	WELL-2's OIP (m3)	WELL-2's WIP (m3)	
2.3328e+007	7.79248	39.278	15.9485	59.5731	27.565	119.506	4.8353	37.0111	14.752	114.64	9.68592	43.3688	16.0272	50.4265	37.2917	52.2951	34.6298	38.5799	9.86135	60.5769	5.81846	58.8311	1.22701	16.3017	108.949	720.721	118.665	791.705	122.773	811.594	182.372	965.027	37.4333	149.702	19.7078	131.836	64.0059	428.347	1.86209	12.4617	23.7658	110	23.9622	110.909	1.91661	8.87104	7.37709	25.4517	1.23032	11.0729	0.544733	8.53414	0.91951	7.43967	0.596921	6.03553	1383.82	7865.9	1.85478	13.5614	3.71604e-009	0.148515	238.976	1265.76	44.7462	299.398	190.968	1278.02	1.28968	10.3758	0	8.56027	4.46475	-0.0275986	
2.592e+007	7.79248	39.278	16.9968	58.5248	27.565	119.506	4.95249	36.8939	15.0542	114.338	9.77703	43.2777	16.9135	49.5401	37.5485	52.0383	35.7327	37.477	9.86135	60.5769	5.82666	58.8229	1.22701	16.3017	109.041	720.629	118.697	791.674	122.996	811.37	185.416	961.983	38.8639	148.271	19.9249	131.619	64.0059	428.347	1.86209	12.4617	23.7658	110	23.9622	110.909	1.91661	8.87104	7.41997	25.4088	1.23032	11.0729	0.544733	8.53414	0.91951	7.43967	0.596921	6.03553	1401.87	7847.84	2.0494	13.3668	4.52906e-009	0.148515	247.637	1257.1	45.0219	299.122	190.968	1278.02	1.32108	10.3444	0	8.56027	4.4641	-0.0269477	
2.8512e+007	7.79248	39.278	17.9441	57.5775	27.565	119.506	5.07671	36.7697	15.3654	114.027	9.87324	43.1815	17.7881	48.6655	37.7346	51.8522	36.6986	36.5111	9.86158	60.5766	6.06729	58.5823	1.22701	16.3017	109.131	720.539	118.737	791.633	123.17	811.197	188.358	959.041	40.0505	147.085	20.669	130.875	64.0059	428.347	1.86209	12.4617	23.7658	110	23.9622	110.909	1.91661	8.87104	7.45821	25.3705	1.23032	11.0729	0.544733	8.53414	0.91951	7.43967	0.596921	6.03553	1419.93	7829.78	2.31126	13.1049	5.42278e-009	0.148515	255.333	1249.41	46.0542	298.09	190.968	1278.02	1.42316	10.2423	0	8.56027	4.46629	-0.0291361	
3.1104e+007	7.79248	39.278	18.5034	57.0182	27.565	119.506	5.20903	36.6374	15.684	113.708	9.99643	43.0583	18.7249	47.7287	37.9066	51.6801	37.5559	35.6538	10.0312	60.407	7.22992	57.4196	1.22701	16.3017	109.219	720.45	118.785	791.586	123.363	811.003	190.861	956.539	41.3146	145.82	21.4471	130.097	64.0059	428.347	1.86209	12.4617	23.7658	110	23.9622	110.909	1.91661	8.87104	7.48813	25.3406	1.23032	11.0729	0.544733	8.53414	0.91951	7.43967	0.596921	6.03553	1437.99	7811.73	2.41651	12.9997	6.3727e-009	0.148515	262.337	1242.4	47.4417	296.702	190.968	1278.02	1.64203	10.0235	0	8.56027	4.4719	-0.0347517	
3.3696e+007	7.79248	39.278	18.9632	56.5584	27.565	119.506	5.34739	36.499	16.0099	113.382	10.1293	42.9254	19.6394	46.8143	38.0737	51.5131	37.8777	35.332	10.307	60.1312	8.36539	56.2842	1.22701	16.3017	109.307	720.362	118.834	791.536	123.44	810.927	193.366	954.033	42.2799	144.855	22.4766	129.068	64.6595	427.694	1.86209	12.4617	23.7658	110	23.9622	110.909	1.91661	8.87104	7.51461	25.3141	1.23032	11.0729	0.544733	8.53414	0.91951	7.43967	0.596921	6.03553	1456.04	7793.67	2.5064	12.9098	7.36528e-009	0.148515	269.541	1235.2	48.5111	295.633	190.968	1278.02	2.08049	9.58502	0	8.56027	4.46151	-0.0243559	
3.6288e+007	7.79248	39.278	19.4172	56.1044	27.565	119.506	5.48796	36.3585	16.3396	113.053	10.2672	42.7876	20.4699	45.9838	38.2486	51.3382	38.1367	35.073	10.4815	59.9567	9.59552	55.054	1.22701	16.3017	109.399	720.271	118.885	791.485	123.608	810.758	195.746	951.653	42.9156	144.22	23.234	128.31	66.2529	426.1	1.86209	12.4617	23.7658	110	23.9622	110.909	1.91661	8.87104	7.5219	25.3068	1.25345	11.0498	0.544733	8.53414	0.91951	7.43967	0.596921	6.03553	1474.1	7775.61	2.60294	12.8132	8.49458e-009	0.148515	276.492	1228.25	49.6273	294.517	190.968	1278.02	2.538	9.12751	0	8.56027	4.45762	-0.020473	
3.888e+007	7.79248	39.278	19.8407	55.6809	27.565	119.506	5.62876	36.2177	16.6705	112.722	10.3766	42.6782	21.1693	45.2844	38.4224	51.1644	38.4265	34.7833	10.5882	59.85	10.5488	54.1007	1.22701	16.3017	109.495	720.175	118.94	791.43	123.87	810.497	198.293	949.106	43.2733	143.862	23.5836	127.96	69.2203	423.133	1.86209	12.4617	23.7658	110	23.9622	110.909	1.91661	8.87104	7.52998	25.2988	1.36357	10.9397	0.544733	8.53414	0.91951	7.43967	0.596921	6.03553	1492.16	7757.56	2.65873	12.7574	9.56375e-009	0.148515	283.086	1221.65	50.7246	293.42	190.968	1278.02	2.86565	8.79986	0	8.56027	4.46011	-0.0229632	
4.1472e+007	7.79248	39.278	20.2493	55.2723	27.565	119.506	5.768	36.0784	17.0057	112.387	10.4894	42.5653	22.0626	44.391	38.6196	50.9671	38.7809	34.4288	10.8129	59.6253	10.7597	53.8898	1.22701	16.3017	109.597	720.073	118.992	791.378	124.008	810.358	200.591	946.808	43.6821	143.453	23.7214	127.823	73.1374	419.216	1.86209	12.4617	23.7658	110	23.9622	110.909	1.91661	8.87104	7.5467	25.2821	1.42496	10.8783	0.544733	8.53414	0.91951	7.43967	0.596921	6.03553	1510.22	7739.49	2.66431	12.7519	1.07036e-008	0.148515	289.362	1215.38	51.782	292.362	191.396	1277.59	3.14384	8.52167	0	8.56027	4.47185	-0.0347046	
4.4064e+007	7.79248	39.278	20.6583	54.8633	27.5855	119.485	5.90531	35.9411	17.3423	112.05	10.5858	42.469	22.7386	43.7151	38.839	50.7478	39.0038	34.2059	11.4499	58.9883	10.7949	53.8547	1.22701	16.3017	109.705	719.965	119.051	791.319	124.194	810.173	203.027	944.372	44.1091	143.026	23.6767	127.867	75.6577	416.696	1.86209	12.4617	23.7658	110	23.9622	110.909	1.91661	8.87104	7.5292	25.2996	1.46601	10.8372	0.587016	8.49186	0.91951	7.43967	0.596921	6.03553	1528.28	7721.43	2.71317	12.703	1.19751e-008	0.148515	295.835	1208.9	52.5527	291.591	193.411	1275.58	3.35435	8.31116	0	8.56027	4.46896	-0.031813	
4.6656e+007	7.79248	39.278	21.0742	54.4474	29.052	118.019	6.04792	35.7985	17.6873	111.705	10.7144	42.3404	23.7001	42.7535	39.0041	50.5827	39.233	33.9767	12.3232	58.115	10.7162	53.9334	1.22701	16.3017	109.814	719.856	119.11	791.26	124.258	810.109	205.25	942.15	44.4374	142.698	23.7429	127.801	77.3296	415.024	1.86209	12.4617	23.7658	110	23.9622	110.909	1.91661	8.87104	7.51785	25.3109	1.49729	10.8059	0.67168	8.4072	0.91951	7.43967	0.596921	6.03553	1546.36	7703.35	2.80964	12.6065	1.33672e-008	0.148515	302.041	1202.7	53.386	290.758	194.941	1274.05	3.48797	8.17754	-0.00290667	8.56318	4.47111	-0.0339653	
4.9248e+007	7.79248	39.278	21.4721	54.0495	32.4307	114.64	6.18442	35.662	18.0322	111.36	10.8438	42.2109	24.5897	41.864	39.1943	50.3925	39.5205	33.6892	13.0864	57.3518	10.8395	53.81	1.22701	16.3017	109.935	719.735	119.182	791.188	124.19	810.177	207.707	939.692	44.6582	142.477	24.0546	127.49	78.2576	414.096	1.86209	12.4617	23.7658	110	23.9622	110.909	1.91661	8.87104	7.53981	25.2889	1.51243	10.7908	0.702304	8.37657	0.91951	7.43967	0.596921	6.03553	1564.86	7684.85	2.95879	12.4574	1.47755e-008	0.148515	307.603	1197.14	54.4007	289.743	195.891	1273.1	3.56888	8.09663	-0.000586024	8.56086	4.4619	-0.0247521	
5.184e+007	7.79248	39.278	21.8011	53.7205	36.4156	110.655	6.31426	35.5322	18.3833	111.009	10.9701	42.0847	25.4026	41.0511	39.4599	50.1269	39.8879	33.3218	13.715	56.7232	11.2634	53.3861	1.22701	16.3017	110.067	719.603	119.255	791.115	124.133	810.233	209.991	937.408	44.9505	142.185	24.3449	127.199	78.7984	413.555	1.86209	12.4617	23.7658	110	23.9622	110.909	1.91661	8.87104	7.58508	25.2437	1.55116	10.7521	0.721333	8.35754	0.91951	7.43967	0.596921	6.03553	1583.25	7666.46	3.10277	12.3134	1.62728e-008	0.148515	312.53	1192.21	55.7491	288.395	196.716	1272.27	3.63446	8.03105	0.00015535	8.56012	4.46323	-0.0260822	
5.4432e+007	7.79248	39.278	22.1053	53.4163	40.2717	106.799	6.44485	35.4016	18.7422	110.65	11.092	41.9627	26.0296	40.4241	39.8538	49.733	40.2131	32.9966	14.2528	56.1854	11.9367	52.7129	1.22701	16.3017	110.201	719.469	119.329	791.042	124.083	810.284	212.169	935.23	45.3293	141.806	24.6414	126.903	79.1376	413.216	1.86209	12.4617	24.4923	109.274	23.9622	110.909	1.91661	8.87104	7.6367	25.1921	1.62818	10.6751	0.731521	8.34736	0.91951	7.43967	0.596921	6.03553	1601.81	7647.91	3.21953	12.1966	1.78415e-008	0.148515	317.031	1187.71	57.3597	286.784	197.446	1271.54	3.6955	7.97001	-0.00135998	8.56163	4.4577	-0.0205533	
5.7024e+007	7.79248	39.278	22.3539	53.1677	43.0363	104.034	6.5679	35.2785	19.1013	110.291	11.2121	41.8426	26.3524	40.1013	40.2822	49.3046	40.5268	32.6829	14.7511	55.6871	12.7594	51.8901	1.22701	16.3017	110.344	719.326	119.408	790.962	124.154	810.212	214.344	933.055	45.6925	141.443	24.9724	126.572	79.476	412.877	1.86209	12.4617	26.872	106.894	23.9622	110.909	1.91661	8.87104	7.69569	25.1331	1.70853	10.5947	0.751801	8.32708	0.91951	7.43967	0.596921	6.03553	1620.6	7629.11	3.33943	12.0767	1.95016e-008	0.148515	321.194	1183.55	59.1598	284.984	198.043	1270.94	3.76743	7.89808	0.00049284	8.55978	4.45721	-0.0200582	
5.9616e+007	7.79248	39.278	22.5838	52.9378	45.5302	101.54	6.68743	35.159	19.4614	109.931	11.3225	41.7322	26.6363	39.8173	40.6581	48.9287	40.8425	32.3672	15.413	55.0252	13.4742	51.1753	1.22701	16.3017	110.49	719.18	119.491	790.88	124.212	810.154	216.38	931.019	46.0543	141.081	25.3585	126.186	80.1094	412.244	1.86209	12.4617	29.8236	103.942	23.9622	110.909	1.91661	8.87104	7.75996	25.0688	1.76946	10.5338	0.764974	8.3139	0.91951	7.43967	0.596921	6.03553	1639.32	7610.39	3.45997	11.9562	2.126e-008	0.148515	325.046	1179.69	60.9306	283.214	198.484	1270.5	3.84412	7.82138	0.000472822	8.5598	4.45496	-0.0178121	
6.2208e+007	7.79248	39.278	22.8016	52.72	47.4255	99.6452	6.81057	35.0358	19.8175	109.575	11.4258	41.6289	26.8398	39.6138	40.9669	48.6198	41.147	32.0627	16.2715	54.1667	14.0065	50.643	1.22701	16.3017	110.634	719.036	119.584	790.786	124.3	810.067	218.308	929.091	46.4272	140.708	25.8622	125.682	81.1822	411.171	1.86209	12.4617	33.2613	100.505	23.9622	110.909	1.91661	8.87104	7.82128	25.0075	1.81225	10.491	0.778682	8.3002	0.91951	7.43967	0.596921	6.03553	1657.66	7592.05	3.57307	11.8431	2.29893e-008	0.148515	328.622	1176.12	62.482	281.662	198.857	1270.13	3.90533	7.76018	0.00102066	8.55925	4.46143	-0.0242827	
6.48e+007	7.79248	39.278	23.0004	52.5212	49.9894	97.0813	6.93451	34.9119	20.1665	109.226	11.5267	41.5281	27.1191	39.3345	41.2235	48.3632	41.4421	31.7676	17.0932	53.345	14.5981	50.0515	1.22701	16.3017	110.779	718.891	119.691	790.68	124.33	810.037	220.076	927.324	46.7908	140.344	26.4982	125.046	82.5213	409.832	1.86209	12.4617	36.2176	97.5484	23.9622	110.909	1.91661	8.87104	7.87139	24.9574	1.86423	10.439	0.785877	8.293	0.91951	7.43967	0.596921	6.03553	1675.98	7573.73	3.67126	11.7449	2.48753e-008	0.148515	331.967	1172.77	63.8745	280.27	199.249	1269.74	3.96697	7.69854	0.000171882	8.5601	4.45953	-0.0223812	
6.7392e+007	7.79248	39.278	23.179	52.3426	52.5579	94.5128	7.05874	34.7877	20.5177	108.875	11.629	41.4258	27.3777	39.076	41.4304	48.1564	41.7267	31.483	17.8475	52.5907	15.5041	49.1455	1.22701	16.3017	110.925	718.745	119.803	790.567	124.391	809.975	221.731	925.668	47.1152	140.02	27.0675	124.477	84.0272	408.326	1.86209	12.4617	39.7342	94.0318	23.9622	110.909	1.91661	8.87104	7.91424	24.9145	1.90599	10.3972	0.797857	8.28102	0.91951	7.43967	0.596921	6.03553	1694.65	7555.06	3.77507	11.6411	2.66939e-008	0.148515	335.077	1169.66	65.0916	279.053	199.71	1269.28	4.02561	7.6399	0.00293144	8.55734	4.44988	-0.0127346	
6.9984e+007	7.79248	39.278	23.3363	52.1853	55.815	91.2557	7.18733	34.6591	20.8748	108.518	11.7326	41.3222	27.667	38.7866	41.5857	48.001	42.0026	31.2071	18.5473	51.891	16.7597	47.8898	1.22701	16.3017	111.068	718.602	119.918	790.452	124.432	809.935	223.263	924.136	47.4151	139.72	27.5727	123.971	85.6186	406.735	1.86209	12.4617	42.9072	90.8588	23.9622	110.909	1.91661	8.87104	7.95796	24.8708	1.93912	10.3641	0.808277	8.2706	0.91951	7.43967	0.596921	6.03553	1713.37	7536.34	3.86619	11.55	2.8684e-008	0.148515	337.947	1166.79	66.1247	278.019	200.214	1268.77	4.08042	7.58509	0.00150479	8.55877	4.4512	-0.0140541	
7.2576e+007	7.79248	39.278	23.4766	52.045	58.6998	88.3709	7.31932	34.5271	21.2383	108.154	11.8352	41.2195	27.9239	38.5297	41.7034	47.8834	42.2723	30.9374	19.1564	51.2818	18.3462	46.3034	1.22701	16.3017	111.21	718.46	120.035	790.335	124.501	809.866	224.654	922.745	47.7094	139.426	27.9798	123.564	87.2553	405.098	1.86209	12.4617	46.5545	87.2115	23.9622	110.909	1.91661	8.87104	8.00991	24.8188	1.98122	10.322	0.821976	8.2569	0.91951	7.43967	0.596921	6.03553	1731.89	7517.82	3.95916	11.457	3.07758e-008	0.148515	340.589	1164.15	67.0302	277.114	200.768	1268.22	4.1311	7.53441	-0.00746616	8.56774	4.46101	-0.0238647	
7.5168e+007	7.79248	39.278	23.6054	51.9162	60.8381	86.2326	7.45261	34.3938	21.6017	107.791	11.9371	41.1177	28.2621	38.1916	41.8007	47.7861	42.5459	30.6638	19.7021	50.7361	20.0661	44.5834	1.22701	16.3017	111.358	718.311	120.156	790.214	124.499	809.867	225.87	921.529	48.0181	139.117	28.2785	123.266	89.0191	403.334	1.86209	12.4617	49.1208	84.6452	23.9622	110.909	1.91661	8.87104	8.06973	24.759	2.02128	10.282	0.83383	8.24505	0.91951	7.43967	0.596921	6.03553	1748.23	7501.48	4.05649	11.3597	3.29657e-008	0.148515	343.043	1161.7	67.8518	276.292	201.339	1267.65	4.18331	7.4822	-0.0260789	8.58635	4.45212	-0.0149721	
